0	4/29/14	7.89	7.99	7.83	7.94	2320000	7.94	2011	盾安环境	SZ
1	4/28/14	8.06	8.07	7.77	7.89	4775300	7.89	2011	盾安环境	SZ
2	4/25/14	8.14	8.2	8.05	8.08	3114900	8.08	2011	盾安环境	SZ
3	4/24/14	8.24	8.27	8.13	8.13	3122000	8.13	2011	盾安环境	SZ
4	4/23/14	8.23	8.3	8.16	8.23	2406600	8.23	2011	盾安环境	SZ
5	4/22/14	8.33	8.4	8.15	8.25	5456900	8.25	2011	盾安环境	SZ
6	4/21/14	8.46	8.58	8.35	8.35	7188600	8.35	2011	盾安环境	SZ
7	4/18/14	8.38	8.43	8.33	8.37	3622500	8.37	2011	盾安环境	SZ
8	4/17/14	8.43	8.52	8.39	8.44	5368600	8.44	2011	盾安环境	SZ
9	4/16/14	8.34	8.42	8.31	8.38	4633900	8.38	2011	盾安环境	SZ
10	4/15/14	8.52	8.52	8.35	8.38	5622200	8.38	2011	盾安环境	SZ
11	4/14/14	8.52	8.56	8.44	8.54	5787500	8.54	2011	盾安环境	SZ
12	4/11/14	8.63	8.64	8.43	8.51	7116900	8.51	2011	盾安环境	SZ
13	4/10/14	8.68	8.69	8.58	8.65	7011500	8.65	2011	盾安环境	SZ
14	4/9/14	8.68	8.73	8.6	8.66	7750100	8.66	2011	盾安环境	SZ
15	4/8/14	8.54	8.79	8.5	8.71	14935600	8.71	2011	盾安环境	SZ
16	4/7/14	8.54	8.54	8.54	8.54	0	8.54	2011	盾安环境	SZ
17	4/4/14	8.3	8.6	8.23	8.54	12211600	8.54	2011	盾安环境	SZ
18	4/3/14	8.31	8.37	8.27	8.32	4605200	8.32	2011	盾安环境	SZ
19	4/2/14	8.27	8.39	8.26	8.31	4780600	8.31	2011	盾安环境	SZ
20	4/1/14	8.2	8.28	8.19	8.26	3515200	8.26	2011	盾安环境	SZ
21	3/31/14	8.26	8.3	8.18	8.19	2870400	8.19	2011	盾安环境	SZ
22	3/28/14	8.24	8.33	8.19	8.23	4576000	8.23	2011	盾安环境	SZ
23	3/27/14	8.37	8.4	8.22	8.24	5615200	8.24	2011	盾安环境	SZ
24	3/26/14	8.32	8.4	8.31	8.38	6043800	8.38	2011	盾安环境	SZ
25	3/25/14	8.33	8.39	8.24	8.36	8295900	8.36	2011	盾安环境	SZ
26	3/24/14	8.35	8.38	8.25	8.3	8096200	8.3	2011	盾安环境	SZ
27	3/21/14	8.13	8.35	8	8.3	7429800	8.3	2011	盾安环境	SZ
28	3/20/14	8.23	8.36	8.16	8.17	6008900	8.17	2011	盾安环境	SZ
29	3/19/14	8.26	8.32	8.16	8.21	6145600	8.21	2011	盾安环境	SZ
30	3/18/14	8.26	8.39	8.22	8.31	9179100	8.31	2011	盾安环境	SZ
31	3/17/14	8.19	8.31	8.13	8.3	9779600	8.3	2011	盾安环境	SZ
32	3/14/14	8.33	8.39	8.09	8.16	8446700	8.16	2011	盾安环境	SZ
33	3/13/14	8.31	8.43	8.27	8.31	6288000	8.31	2011	盾安环境	SZ
34	3/12/14	8.32	8.38	8.19	8.3	3514600	8.3	2011	盾安环境	SZ
35	3/11/14	8.28	8.41	8.22	8.31	4354800	8.31	2011	盾安环境	SZ
36	3/10/14	8.64	8.64	8.23	8.28	6930500	8.28	2011	盾安环境	SZ
37	3/7/14	8.7	8.88	8.67	8.71	8102000	8.71	2011	盾安环境	SZ
38	3/6/14	8.72	8.79	8.52	8.63	4409500	8.63	2011	盾安环境	SZ
39	3/5/14	8.83	8.91	8.71	8.71	6411300	8.71	2011	盾安环境	SZ
40	3/4/14	8.79	8.81	8.66	8.78	6140700	8.78	2011	盾安环境	SZ
41	3/3/14	8.56	8.88	8.46	8.86	9768300	8.86	2011	盾安环境	SZ
42	2/28/14	8.45	8.57	8.29	8.53	7480600	8.53	2011	盾安环境	SZ
43	2/27/14	8.85	8.94	8.45	8.48	9562500	8.48	2011	盾安环境	SZ
44	2/26/14	8.69	8.86	8.53	8.79	8889200	8.79	2011	盾安环境	SZ
45	2/25/14	9.45	9.51	8.67	8.73	16060600	8.73	2011	盾安环境	SZ
46	2/24/14	9.2	9.47	9.13	9.45	12136800	9.45	2011	盾安环境	SZ
47	2/21/14	9.15	9.38	9.15	9.2	8183800	9.2	2011	盾安环境	SZ
48	2/20/14	9.35	9.45	9.15	9.17	12781900	9.17	2011	盾安环境	SZ
49	2/19/14	9.45	9.57	9.29	9.39	20691100	9.39	2011	盾安环境	SZ
50	2/18/14	9.11	9.84	8.93	9.53	31541800	9.53	2011	盾安环境	SZ
51	2/17/14	8.97	9.12	8.89	9.09	16028400	9.09	2011	盾安环境	SZ
52	2/14/14	8.71	8.98	8.7	8.9	9678300	8.9	2011	盾安环境	SZ
53	2/13/14	8.85	9.09	8.71	8.72	12701200	8.72	2011	盾安环境	SZ
54	2/12/14	8.8	8.91	8.73	8.84	9609100	8.84	2011	盾安环境	SZ
55	2/11/14	8.71	8.94	8.69	8.78	12062100	8.78	2011	盾安环境	SZ
56	2/10/14	8.48	8.86	8.48	8.74	10434400	8.74	2011	盾安环境	SZ
57	2/7/14	8.31	8.48	8.24	8.48	3641300	8.48	2011	盾安环境	SZ
58	2/6/14	8.36	8.36	8.36	8.36	0	8.36	2011	盾安环境	SZ
59	2/5/14	8.36	8.36	8.36	8.36	0	8.36	2011	盾安环境	SZ
60	2/3/14	8.36	8.36	8.36	8.36	0	8.36	2011	盾安环境	SZ
61	1/31/14	8.36	8.36	8.36	8.36	0	8.36	2011	盾安环境	SZ
62	1/30/14	8.37	8.44	8.32	8.36	2744700	8.36	2011	盾安环境	SZ
63	1/29/14	8.38	8.44	8.33	8.37	3371000	8.37	2011	盾安环境	SZ
64	1/28/14	8.37	8.45	8.24	8.36	3629100	8.36	2011	盾安环境	SZ
65	1/27/14	8.5	8.51	8.34	8.37	4184800	8.37	2011	盾安环境	SZ
66	1/24/14	8.41	8.57	8.37	8.5	4769000	8.5	2011	盾安环境	SZ
67	1/23/14	8.38	8.53	8.35	8.41	5017800	8.41	2011	盾安环境	SZ
68	1/22/14	8.25	8.45	8.25	8.44	5478000	8.44	2011	盾安环境	SZ
69	1/21/14	8.09	8.24	8.08	8.2	2623300	8.2	2011	盾安环境	SZ
70	1/20/14	8.08	8.21	8.04	8.09	2250900	8.09	2011	盾安环境	SZ
71	1/17/14	8.13	8.18	7.96	8.1	3461900	8.1	2011	盾安环境	SZ
72	1/16/14	8.23	8.33	8.11	8.12	3858300	8.12	2011	盾安环境	SZ
73	1/15/14	8.18	8.25	8.12	8.23	3219900	8.23	2011	盾安环境	SZ
74	1/14/14	8.02	8.17	7.92	8.17	3856500	8.17	2011	盾安环境	SZ
75	1/13/14	8.28	8.34	7.96	8	6665200	8	2011	盾安环境	SZ
76	1/10/14	8.46	8.52	8.23	8.26	4574100	8.26	2011	盾安环境	SZ
77	1/9/14	8.67	8.75	8.44	8.47	4508300	8.47	2011	盾安环境	SZ
78	1/8/14	8.66	8.8	8.64	8.7	4355400	8.7	2011	盾安环境	SZ
79	1/7/14	8.55	8.74	8.5	8.65	3495900	8.65	2011	盾安环境	SZ
80	1/6/14	8.82	8.86	8.5	8.54	4899700	8.54	2011	盾安环境	SZ
81	1/3/14	9.08	9.08	8.81	8.82	6931400	8.82	2011	盾安环境	SZ
82	1/2/14	9.13	9.19	9.02	9.05	6028600	9.05	2011	盾安环境	SZ
83	1/1/14	9.15	9.15	9.15	9.15	0	9.15	2011	盾安环境	SZ
84	12/31/13	9.14	9.29	8.96	9.15	7827100	9.15	2011	盾安环境	SZ
85	12/30/13	8.98	9.33	8.98	9.15	11442600	9.15	2011	盾安环境	SZ
