0	4/29/14	6.09	6.19	6.02	6.19	1171900	6.19	2077	大港股份	SZ
1	4/28/14	6.33	6.39	6.06	6.09	2733200	6.09	2077	大港股份	SZ
2	4/25/14	6.86	6.92	6.39	6.39	5983400	6.39	2077	大港股份	SZ
3	4/24/14	7.05	7.27	6.86	6.87	5658100	6.87	2077	大港股份	SZ
4	4/23/14	7.1	7.14	6.96	7.09	3795000	7.09	2077	大港股份	SZ
5	4/22/14	6.87	7.23	6.84	7.14	7938700	7.14	2077	大港股份	SZ
6	4/21/14	6.94	7.04	6.84	6.86	4505100	6.86	2077	大港股份	SZ
7	4/18/14	6.66	7	6.63	6.95	5193800	6.95	2077	大港股份	SZ
8	4/17/14	6.8	6.82	6.69	6.69	1077800	6.69	2077	大港股份	SZ
9	4/16/14	6.72	6.78	6.62	6.78	2124800	6.78	2077	大港股份	SZ
10	4/15/14	6.8	6.88	6.75	6.76	1534800	6.76	2077	大港股份	SZ
11	4/14/14	6.7	6.8	6.67	6.8	1273100	6.8	2077	大港股份	SZ
12	4/11/14	6.79	6.79	6.66	6.72	1673300	6.72	2077	大港股份	SZ
13	4/10/14	6.86	6.87	6.78	6.79	2074600	6.79	2077	大港股份	SZ
14	4/9/14	6.87	6.91	6.81	6.86	2305200	6.86	2077	大港股份	SZ
15	4/8/14	6.9	6.94	6.8	6.92	2524700	6.92	2077	大港股份	SZ
16	4/7/14	6.89	6.89	6.89	6.89	0	6.89	2077	大港股份	SZ
17	4/4/14	6.8	6.9	6.72	6.89	2712700	6.89	2077	大港股份	SZ
18	4/3/14	6.77	6.8	6.68	6.8	2338300	6.8	2077	大港股份	SZ
19	4/2/14	6.73	6.86	6.68	6.77	3682200	6.77	2077	大港股份	SZ
20	4/1/14	6.5	6.76	6.5	6.73	2172600	6.73	2077	大港股份	SZ
21	3/31/14	6.45	6.63	6.41	6.55	1782300	6.55	2077	大港股份	SZ
22	3/28/14	6.76	6.83	6.46	6.46	2934500	6.46	2077	大港股份	SZ
23	3/27/14	6.72	6.84	6.64	6.74	2866000	6.74	2077	大港股份	SZ
24	3/26/14	6.76	6.91	6.7	6.76	2446800	6.76	2077	大港股份	SZ
25	3/25/14	6.7	6.87	6.62	6.75	3291100	6.75	2077	大港股份	SZ
26	3/24/14	6.62	6.82	6.62	6.67	4234400	6.67	2077	大港股份	SZ
27	3/21/14	6.4	6.66	6.37	6.64	3379700	6.64	2077	大港股份	SZ
28	3/20/14	6.57	6.65	6.38	6.39	3114200	6.39	2077	大港股份	SZ
29	3/19/14	6.67	6.7	6.47	6.61	4478600	6.61	2077	大港股份	SZ
